point_id;server;point_start_time_sec;point_end_time_sec;point_duration_sec;event_timestamp_sec;event_frame;event_code;event_description
71;A;2640,638902792833;2648,6393236306826;8,00042083784956;2645,805841250611;79370;1;1st Serve
71;A;2640,638902792833;2648,6393236306826;8,00042083784956;2647,6392710259515;79425;B;Backhand
71;A;2640,638902792833;2648,6393236306826;8,00042083784956;2647,305920157708;79415;B;Backhand
71;A;2640,638902792833;2648,6393236306826;8,00042083784956;2648,6393236306826;79455;E;Error
72;A;2666,3069196476013;2677,4741737337667;11,167254086165485;2669,4737528959167;80080;2;2nd Serve
72;A;2666,3069196476013;2677,4741737337667;11,167254086165485;2677,4741737337667;80320;E;Error
73;A;2696,6418486577822;2710,9092658186146;14,267417160832338;2698,90863456184;80963;1;1st Serve
73;A;2696,6418486577822;2710,9092658186146;14,267417160832338;2700,2420380348144;81003;F;Forehand
73;A;2696,6418486577822;2710,9092658186146;14,267417160832338;2702,408818678399;81068;F;Forehand
73;A;2696,6418486577822;2710,9092658186146;14,267417160832338;2705,4089764925925;81158;F;Forehand
73;A;2696,6418486577822;2710,9092658186146;14,267417160832338;2706,2423536632023;81183;B;Backhand
73;A;2696,6418486577822;2710,9092658186146;14,267417160832338;2710,9092658186146;81323;E;Error
74;A;2722,07651990478;2726,076730323705;4,00021041892478;2725,0766777189738;81748;1;1st Serve
74;A;2722,07651990478;2726,076730323705;4,00021041892478;2726,076730323705;81778;F;Forehand
74;A;2722,07651990478;2726,076730323705;4,00021041892478;2726,076730323705;81778;E;Error
75;A;2744,077677208867;2749,577966534889;5,500289326022084;2746,0777824183297;82378;1;1st Serve
75;A;2744,077677208867;2749,577966534889;5,500289326022084;2747,0778350230607;82408;F;Forehand
75;A;2744,077677208867;2749,577966534889;5,500289326022084;2749,577966534889;82483;F;Forehand
75;A;2744,077677208867;2749,577966534889;5,500289326022084;2749,577966534889;82483;E;Error
76;A;2768,9123168930264;2774,412606219048;5,50028932602163;2771,579123838976;83143;1;1st Serve
76;A;2768,9123168930264;2774,412606219048;5,50028932602163;2772,912527311951;83183;B;Backhand
76;A;2768,9123168930264;2774,412606219048;5,50028932602163;2774,412606219048;83228;E;Error
77;A;2792,0802022359667;2812,747956067079;20,66775383111235;2799,580596771451;83983;2;2nd Serve
77;A;2792,0802022359667;2812,747956067079;20,66775383111235;2807,4143421751787;84218;B;Backhand
77;A;2792,0802022359667;2812,747956067079;20,66775383111235;2808,9144210822756;84263;F;Forehand
77;A;2792,0802022359667;2812,747956067079;20,66775383111235;2812,747956067079;84378;F;Forehand
77;A;2792,0802022359667;2812,747956067079;20,66775383111235;2812,747956067079;84378;E;Error
78;A;2829,582174913388;2849,249876139769;19,66770122638127;2840,41607813131;85208;2;2nd Serve
78;A;2829,582174913388;2849,249876139769;19,66770122638127;2847,58312179855;85423;F;Forehand
78;A;2829,582174913388;2849,249876139769;19,66770122638127;2849,249876139769;85473;F;Forehand
78;A;2829,582174913388;2849,249876139769;19,66770122638127;2849,249876139769;85473;E;Error
79;A;2873,251138653319;2885,0184243023227;11,767285649003952;2878,084726242853;86338;2;2nd Serve
79;A;2873,251138653319;2885,0184243023227;11,767285649003952;2885,0184243023227;86546;F;Forehand
79;A;2873,251138653319;2885,0184243023227;11,767285649003952;2885,0184243023227;86546;E;Error
80;A;2910,853116591213;2922,687072413866;11,833955822653024;2917,0201076537223;87506;2;2nd Serve
80;A;2910,853116591213;2922,687072413866;11,833955822653024;2922,687072413866;87676;E;Error
81;A;2940,5213438649066;2955,6221381963483;15,100794331441648;2945,188256020319;88351;2;2nd Serve
81;A;2940,5213438649066;2955,6221381963483;15,100794331441648;2954,3554048970223;88626;B;Backhand
81;A;2940,5213438649066;2955,6221381963483;15,100794331441648;2955,6221381963483;88664;E;Error
82;A;2973,123058779145;2992,257398616336;19,134339837190964;2976,123216593339;89279;2;2nd Serve
82;A;2973,123058779145;2992,257398616336;19,134339837190964;2992,257398616336;89763;E;Error
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3011,2583981062294;90333;1;1st Serve
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3013,258503315692;90393;F;Forehand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3014,4252313545453;90428;B;Backhand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3016,7586874322515;90498;B;Backhand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3019,425494378201;90578;F;Forehand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3021,0922487194202;90628;F;Forehand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3023,259029363004;90693;F;Forehand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3025,4258100065886;90758;F;Forehand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3027,592590650173;90823;F;Forehand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3028,925994123148;90863;F;Forehand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3029,5926958596356;90883;F;Forehand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3033,092879976195;90988;F;Forehand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3033,092879976195;90988;F;Forehand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3037,5931166974856;91123;F;Forehand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3037,5931166974856;91123;F;Forehand
83;A;3009,258292896767;3042,7600551552637;33,501762258496456;3042,7600551552637;91278;E;Error
84;A;3056,927467055623;3064,594537025229;7,667069969606018;3064,594537025229;91933;1;1st Serve
84;A;3056,927467055623;3064,594537025229;7,667069969606018;3064,594537025229;91933;B;Backhand
84;A;3056,927467055623;3064,594537025229;7,667069969606018;3064,594537025229;91933;E;Error
85;A;3071,5949052583474;3080,4287032668067;8,833798008459326;3075,095089374907;92248;1;1st Serve
85;A;3071,5949052583474;3080,4287032668067;8,833798008459326;3079,261975227954;92373;F;Forehand
85;A;3071,5949052583474;3080,4287032668067;8,833798008459326;3079,261975227954;92373;F;Forehand
85;A;3071,5949052583474;3080,4287032668067;8,833798008459326;3080,4287032668067;92408;F;Forehand
85;A;3071,5949052583474;3080,4287032668067;8,833798008459326;3080,4287032668067;92408;V;Volley
85;A;3071,5949052583474;3080,4287032668067;8,833798008459326;3080,4287032668067;92408;W;Winner
86;A;3101,596483400285;3106,1300552083994;4,53357180811463;3104,7633166486003;93138;1;1st Serve
86;A;3101,596483400285;3106,1300552083994;4,53357180811463;3105,430018385088;93158;F;Forehand
86;A;3101,596483400285;3106,1300552083994;4,53357180811463;3106,1300552083994;93179;E;Error
